2	50725000	50775000	0.116221584920184	0.454994984500986
2	20825000	20875000	0.114805707425336	0.439128457852141
2	112475000	112525000	0.108850179027517	0.433325953942381
2	163975000	164025000	0.106771749822066	0.435176341525858
2	148675000	148725000	0.101890011144122	0.433594687025552
2	235425000	235475000	0.101838892806608	0.431406743200661
2	209225000	209275000	0.101253387694903	0.435219254193733
2	181925000	181975000	0.1000899144394	0.437955696710851
2	65775000	65825000	0.100026734485383	0.427951837536715
2	200825000	200875000	0.0997972978143358	0.434534210991892
2	190275000	190325000	0.0995202834207162	0.42955406347775
2	237975000	238025000	0.0994667036705031	0.431188102392073
2	121825000	121875000	0.0994058460482786	0.423394041098123
2	27875000	27925000	0.0975642646956185	0.426636562748171
2	138575000	138625000	0.0973581804899842	0.436994293955542
2	213425000	213475000	0.0967553034003868	0.433079014313656
2	156175000	156225000	0.0945923553664275	0.434420502741293
2	43025000	43075000	0.0937653406420548	0.421618897038222
2	15725000	15775000	0.0937187370620747	0.43467242126772
2	149825000	149875000	0.0934721620554848	0.426595290439796
2	139575000	139625000	0.0933549210137025	0.432182618140604
2	108775000	108825000	0.0931963262049877	0.42586676017023
2	150425000	150475000	0.0923459621449402	0.429735728782742
2	42025000	42075000	0.091272954566772	0.417522365819012
2	217525000	217575000	0.0908272046057641	0.42701325435474
2	1525000	1575000	0.0904671023444517	0.422070122557597
2	114725000	114775000	0.0902733115077328	0.413651957685891
2	223475000	223525000	0.0890205286363119	0.415619324609086
2	199175000	199225000	0.0885644568313991	0.427027021305689
2	62625000	62675000	0.0882547241184337	0.420112832253119
2	153575000	153625000	0.0862233725650876	0.426358052827525
2	177975000	178025000	0.0860469834616489	0.428045123906124
2	39975000	40025000	0.0854301878207724	0.412469828793141
2	13125000	13175000	0.0852347611528493	0.418028973728159
2	1825000	1875000	0.085015410383537	0.419294264098973
2	47975000	48025000	0.0846078062894152	0.414457597675399
2	226525000	226575000	0.084598151460696	0.425630033193026
2	65075000	65125000	0.0845901040529382	0.417333166029946
2	216775000	216825000	0.0844613506978752	0.423278335143867
2	121425000	121475000	0.0844360752709817	0.419355718320185
2	163175000	163225000	0.0840704897366281	0.417397627406306
2	236025000	236075000	0.0840121064116113	0.422038039933992
2	134575000	134625000	0.0839728551422569	0.418483810068826
2	85825000	85875000	0.0832743582598547	0.405704423614021
2	101575000	101625000	0.0830229280642187	0.411609035688134
2	198225000	198275000	0.0823863218495147	0.416134101948236
2	85525000	85575000	0.0821389426773861	0.404848522359081
2	208325000	208375000	0.0821199425437684	0.412722899558625
2	155225000	155275000	0.0820076756830955	0.426686505185865
2	196925000	196975000	0.0816832382822243	0.414298549739242
2	223775000	223825000	0.0815921677940695	0.409694706468112
2	182575000	182625000	0.0814758034295623	0.413718718952983
2	43775000	43825000	0.0811608113052758	0.413501270242704
2	135675000	135725000	0.0811373631398644	0.421385884402883
2	47625000	47675000	0.0810338775391706	0.407244178909887
2	230575000	230625000	0.0805102387108826	0.420169912433012
2	142875000	142925000	0.0805032613256101	0.419098142819106
2	143725000	143775000	0.0803917288572744	0.414660086154934
2	173325000	173375000	0.0797128176121297	0.407993014362951
2	225125000	225175000	0.0796266450457809	0.412340355740571
2	192375000	192425000	0.0795607574489531	0.413192022557337
2	75875000	75925000	0.0792730645104642	0.415988659730022
2	88975000	89025000	0.078862384802313	0.396354074308911
2	165825000	165875000	0.0788528070199931	0.415444172325916
2	19525000	19575000	0.078824301050447	0.420213475391129
2	70475000	70525000	0.0786592889982873	0.410665423147953
2	122475000	122525000	0.0785580053001845	0.412564945963601
2	119575000	119625000	0.078551665257918	0.414735294560237
2	20075000	20125000	0.0779760482242131	0.413845782251025
2	96625000	96675000	0.0779592502535892	0.398809107913774
2	72375000	72425000	0.0776957770673566	0.411915109189754
2	118525000	118575000	0.0776800523119505	0.42516695194397
2	222825000	222875000	0.0775845088027648	0.414612474287645
2	47525000	47575000	0.0774867241518312	0.402414042640698
2	30925000	30975000	0.0774101140120989	0.416119915780773
2	62125000	62175000	0.0773572476174318	0.411462127178644
2	122125000	122175000	0.0772892438534377	0.400771656255643
2	176925000	176975000	0.0771456639953066	0.417529758355095
2	56375000	56425000	0.0768701287249646	0.411676855155132
2	224825000	224875000	0.0768539190937926	0.408459849556502
2	218625000	218675000	0.0766122268220499	0.407964891878724
2	214075000	214125000	0.0762576956157114	0.416270362792632
2	131075000	131125000	0.0761626076191518	0.397309715471956
2	10525000	10575000	0.0759669836275707	0.40739892874091
2	107175000	107225000	0.0759480028215746	0.417566787338844
2	46175000	46225000	0.0759078701515348	0.411263548674066
2	43425000	43475000	0.0758256970908425	0.405559705059561
2	11925000	11975000	0.075700309337919	0.415165979417025
2	147425000	147475000	0.0755125523566649	0.415955231561022
2	3725000	3775000	0.0755094258869891	0.41770689731934
2	172975000	173025000	0.0754497219287681	0.404205506431703
2	231675000	231725000	0.0749413012997385	0.408768288190882
2	30375000	30425000	0.0749231634093901	0.406675251063796
2	222425000	222475000	0.0749018753428463	0.415863671876139
2	187325000	187375000	0.0748299197018182	0.417609361506774
2	40975000	41025000	0.0748164248147324	0.401470587874843
2	55875000	55925000	0.0747716087941214	0.400707870046444
2	33875000	33925000	0.0745647948216399	0.411689724386084
2	12825000	12875000	0.0745191276040347	0.406452349899271
2	229525000	229575000	0.0743684003691007	0.417226943320029
2	96425000	96475000	0.0742496848763312	0.389033236011368
2	27575000	27625000	0.0738263505446128	0.400999508253243
2	170275000	170325000	0.073556802879982	0.409674247540302
2	55425000	55475000	0.0734841983374572	0.406325022631153
2	102475000	102525000	0.0734812017703749	0.407702273058326
2	188325000	188375000	0.0732778343766037	0.413868126379135
2	183525000	183575000	0.0732476495889222	0.405973535369329
2	208925000	208975000	0.073172199301099	0.406816520119338
2	105925000	105975000	0.072966345761501	0.404324139403445
2	38475000	38525000	0.0727753482850124	0.399494467680938
2	45175000	45225000	0.0725077401926016	0.416508888123594
2	29425000	29475000	0.0722944534900741	0.401816448212994
2	39475000	39525000	0.0722919856744592	0.401006616370769
2	143375000	143425000	0.0721011281450661	0.404825764074147
2	11275000	11325000	0.0718142371932612	0.403751610399026
2	131825000	131875000	0.0714749775688197	0.402842524793417
2	201725000	201775000	0.0714148435424573	0.408539463181013
2	216175000	216225000	0.070891453395073	0.404405486860155
