2	137125000	137175000	0.130933069332534	0.466229561981344
2	148675000	148725000	0.107547073354624	0.44331085960522
2	157425000	157475000	0.10468480901527	0.430977102352858
2	70525000	70575000	0.103133053205113	0.436973595560963
2	192375000	192425000	0.0974514499825818	0.423827469765151
2	114725000	114775000	0.0950190354111668	0.427285759091889
2	20825000	20875000	0.0949412031164251	0.420287576898309
2	85525000	85575000	0.0934984907899848	0.420184611618816
2	153575000	153625000	0.0934502325261701	0.439897822192344
2	62625000	62675000	0.0930539171596324	0.430634572459885
2	214075000	214125000	0.0923636139491167	0.428298669607133
2	196925000	196975000	0.0912881755068837	0.422686145622699
2	198225000	198275000	0.0910487672140076	0.416233046542867
2	43025000	43075000	0.0902565811243956	0.422137062378334
2	30325000	30375000	0.0895353199964826	0.425714024816839
2	68675000	68725000	0.0879633855111953	0.42446020215261
2	46175000	46225000	0.0872151302241717	0.419611693744219
2	60875000	60925000	0.0870944101761065	0.416828624767092
2	156125000	156175000	0.0853722808116534	0.417945199548037
2	122475000	122525000	0.08392331066834	0.410894492135467
2	177975000	178025000	0.0832192961468303	0.422105979699308
2	7525000	7575000	0.0831513770595009	0.417852914877709
2	33825000	33875000	0.0828714527667259	0.416678605101893
2	158125000	158175000	0.0827417011350865	0.408685368037752
2	190275000	190325000	0.0814567646702426	0.415641982130247
2	96625000	96675000	0.0811808436070611	0.419920155041993
2	237975000	238025000	0.0810073055515588	0.420103531248366
2	172975000	173025000	0.0808890463001388	0.420706647611884
2	98975000	99025000	0.0806589437968079	0.412640121516374
2	171725000	171775000	0.0801602898091303	0.420094859029948
2	20075000	20125000	0.0797025814232779	0.41730720795818
2	216775000	216825000	0.0791646773023298	0.422447306816445
2	45175000	45225000	0.0791114117841783	0.419955414799397
2	222425000	222475000	0.0790779561678843	0.423187453790369
2	42025000	42075000	0.0785898894986053	0.412467044352465
2	198625000	198675000	0.0785810862948366	0.405229289601108
2	6925000	6975000	0.0784163985531741	0.411603753929696
2	42275000	42325000	0.0781683957150728	0.405718451042064
2	30925000	30975000	0.0777335747200841	0.416923188878327
2	65825000	65875000	0.0769776409947507	0.415197246025816
2	208325000	208375000	0.0765810204612292	0.414987527014006
2	69525000	69575000	0.0756795923934195	0.41259560135389
2	85825000	85875000	0.0756343015795772	0.401487863672572
2	224825000	224875000	0.0754552535952099	0.411559216781743
2	64525000	64575000	0.075438689185354	0.40737685335944
2	47975000	48025000	0.0748104436605843	0.413687245660128
2	160825000	160875000	0.0747520604669631	0.414983080371618
2	230575000	230625000	0.0735107456746324	0.419686039358236
2	3675000	3725000	0.073369532988938	0.41369521780786
2	223775000	223825000	0.0733182387803686	0.406040512348802
2	55925000	55975000	0.0729415330432039	0.411871145618952
2	45775000	45825000	0.0728241394932824	0.407628283454793
2	188325000	188375000	0.0725302963984976	0.419057143752148
2	169775000	169825000	0.0724620239366813	0.406613777627526
2	11925000	11975000	0.0724273611666665	0.409886407662432
2	208925000	208975000	0.0723087203703932	0.410109299459394
2	181925000	181975000	0.0720590929287057	0.41482149986745
2	138625000	138675000	0.071990562371314	0.411893986656103
2	169175000	169225000	0.0714751626969501	0.409301758000581
2	135175000	135225000	0.0714626976132084	0.411936621362186
2	232275000	232325000	0.0714000042305012	0.402766860139862
2	101575000	101625000	0.0709213088597417	0.408870892616762
2	20525000	20575000	0.0708877970101552	0.397752864048597
2	29425000	29475000	0.0706959212883846	0.400116584652414
2	65075000	65125000	0.0706599151192103	0.40041672433157
2	43825000	43875000	0.0706514826707431	0.406702798968534
2	96425000	96475000	0.0697135721538499	0.395355876978372
2	64725000	64775000	0.0696863170186424	0.400555117115971
2	74825000	74875000	0.0695951918210824	0.402499492468955
2	42575000	42625000	0.069573698741376	0.399127977421751
2	71175000	71225000	0.06937395976575	0.405403937277842
2	100125000	100175000	0.0689355919299673	0.418171011187525
2	232675000	232725000	0.0689209125616975	0.40705115131855
2	64225000	64275000	0.0684941555427904	0.399932830338661
2	15725000	15775000	0.0682229856424988	0.418312809766425
2	190475000	190525000	0.0680456987518584	0.402735174174872
