1	4864	0	0.141	231.979
37	68	1	1.451	0.076
68	75	1	1.239	0.700
75	145	1	2.025	0.847
75	139	2	2.050	0.301
139	145	2	0.765	0.379
145	192	1	0.991	3.577
145	177	2	2.166	2.056
145	152	3	1.152	0.403
152	177	3	1.713	0.375
177	192	2	0.826	1.511
177	186	3	1.124	0.350
186	192	3	1.923	0.832
192	217	1	1.095	3.007
192	199	2	1.932	0.719
199	205	2	2.349	1.099
205	217	2	1.999	0.816
217	239	1	1.224	2.174
217	226	2	1.845	0.450
226	232	2	2.340	1.077
232	239	2	1.383	0.154
239	264	1	1.777	1.022
264	335	1	1.141	1.700
264	315	2	1.825	1.002
264	306	3	1.726	0.234
306	315	3	1.179	0.164
315	335	2	1.560	0.534
335	358	1	1.247	0.660
335	351	2	1.236	0.100
351	358	2	1.355	0.335
358	411	1	0.962	3.891
358	403	2	0.942	2.285
358	372	3	1.419	0.694
372	403	3	1.880	1.561
372	392	4	1.597	0.235
379	392	5	1.695	0.234
392	403	4	1.632	0.337
403	411	2	1.927	1.466
411	418	1	1.789	1.352
418	480	1	1.401	1.499
418	428	2	1.479	0.453
428	480	2	1.204	0.561
428	468	3	1.219	0.215
468	480	3	1.146	0.058
480	522	1	0.743	2.228
480	509	2	0.886	1.617
480	493	3	1.194	0.276
493	509	3	1.417	1.202
493	502	4	1.699	0.288
502	509	4	1.626	0.430
509	522	2	1.302	0.591
522	541	1	1.033	2.062
522	529	2	2.235	0.954
529	541	2	1.765	0.769
541	552	1	2.032	1.265
552	584	1	1.060	5.149
552	559	2	2.412	1.737
559	584	2	0.983	3.113
559	575	3	2.477	1.618
575	584	3	2.032	1.403
584	608	1	1.443	3.464
584	590	2	2.413	1.729
590	608	2	2.109	1.146
608	642	1	1.332	2.121
608	619	2	2.040	0.794
619	642	2	1.399	0.925
619	634	3	1.581	0.529
619	628	4	1.743	0.045
628	634	4	1.484	0.149
634	642	3	1.369	0.213
642	656	1	1.399	0.556
656	677	1	1.319	0.691
677	741	1	1.297	2.301
677	732	2	1.868	1.599
685	732	3	1.440	0.448
732	741	2	1.080	0.216
741	751	1	1.097	0.577
751	781	1	0.966	3.233
751	771	2	1.122	2.117
